Label,Desc,Decision Option,Trade_off
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4407.88876
Excluding Family Labour,1,rice-maize-coconut-areca palm,481.8015679
Excluding Family Labour,1,rice-maize-coconut-areca palm,4455.889779
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9690.812286
Excluding Family Labour,1,rice-maize-coconut-areca palm,1645.342092
Excluding Family Labour,1,rice-maize-coconut-areca palm,1985.650629
Excluding Family Labour,1,rice-maize-coconut-areca palm,-385.6376507
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5809.489828
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2412.698787
Excluding Family Labour,1,rice-maize-coconut-areca palm,3277.597051
Excluding Family Labour,1,rice-maize-coconut-areca palm,2112.48554
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1820.522939
Excluding Family Labour,1,rice-maize-coconut-areca palm,795.1518585
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6297.22565
Excluding Family Labour,1,rice-maize-coconut-areca palm,1047.223754
Excluding Family Labour,1,rice-maize-coconut-areca palm,4387.977738
Excluding Family Labour,1,rice-maize-coconut-areca palm,7498.895926
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6427.748798
Excluding Family Labour,1,rice-maize-coconut-areca palm,3432.669361
Excluding Family Labour,1,rice-maize-coconut-areca palm,324.9916453
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3658.428686
Excluding Family Labour,1,rice-maize-coconut-areca palm,1472.373267
Excluding Family Labour,1,rice-maize-coconut-areca palm,-748.3264971
Excluding Family Labour,1,rice-maize-coconut-areca palm,3893.384821
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4845.241273
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3997.981641
Excluding Family Labour,1,rice-maize-coconut-areca palm,2816.123153
Excluding Family Labour,1,rice-maize-coconut-areca palm,-7006.406942
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4098.084672
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1993.572857
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9261.903411
Excluding Family Labour,1,rice-maize-coconut-areca palm,1121.892019
Excluding Family Labour,1,rice-maize-coconut-areca palm,-7267.911266
Excluding Family Labour,1,rice-maize-coconut-areca palm,4617.00723
Excluding Family Labour,1,rice-maize-coconut-areca palm,4492.779207
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5442.690218
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6318.036289
Excluding Family Labour,1,rice-maize-coconut-areca palm,5072.609692
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5128.186866
Excluding Family Labour,1,rice-maize-coconut-areca palm,987.809784
Excluding Family Labour,1,rice-maize-coconut-areca palm,5304.551307
Excluding Family Labour,1,rice-maize-coconut-areca palm,-835.517013
Excluding Family Labour,1,rice-maize-coconut-areca palm,992.5618898
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3580.456522
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1743.407345
Excluding Family Labour,1,rice-maize-coconut-areca palm,3799.021036
Excluding Family Labour,1,rice-maize-coconut-areca palm,-840.677535
Excluding Family Labour,1,rice-maize-coconut-areca palm,-8882.920223
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2228.536704
Excluding Family Labour,1,rice-maize-coconut-areca palm,2683.974701
Excluding Family Labour,1,rice-maize-coconut-areca palm,1546.530887
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9906.074887
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1847.660213
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5039.464139
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1921.581763
Excluding Family Labour,1,rice-maize-coconut-areca palm,6230.693074
Excluding Family Labour,1,rice-maize-coconut-areca palm,-437.673459
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3748.327881
Excluding Family Labour,1,rice-maize-coconut-areca palm,4787.354958
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3563.695081
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6394.188715
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6555.227232
Excluding Family Labour,1,rice-maize-coconut-areca palm,-681.3688182
Excluding Family Labour,1,rice-maize-coconut-areca palm,4601.325868
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1408.370243
Excluding Family Labour,1,rice-maize-coconut-areca palm,8063.369914
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4436.872401
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9703.220914
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4081.346346
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1086.757116
Excluding Family Labour,1,rice-maize-coconut-areca palm,-554.083353
Excluding Family Labour,1,rice-maize-coconut-areca palm,1904.168309
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1176.08757
Excluding Family Labour,1,rice-maize-coconut-areca palm,5366.352531
Excluding Family Labour,1,rice-maize-coconut-areca palm,5492.71414
Excluding Family Labour,1,rice-maize-coconut-areca palm,-790.6933079
Excluding Family Labour,1,rice-maize-coconut-areca palm,2353.816171
Excluding Family Labour,1,rice-maize-coconut-areca palm,3064.361571
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2082.79097
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2045.884431
Excluding Family Labour,1,rice-maize-coconut-areca palm,4043.456669
Excluding Family Labour,1,rice-maize-coconut-areca palm,1348.706757
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3297.784929
Excluding Family Labour,1,rice-maize-coconut-areca palm,5114.565851
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3728.069432
Excluding Family Labour,1,rice-maize-coconut-areca palm,345.7549823
Excluding Family Labour,1,rice-maize-coconut-areca palm,6837.476367
Excluding Family Labour,1,rice-maize-coconut-areca palm,-7448.763015
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4123.172539
Excluding Family Labour,1,rice-maize-coconut-areca palm,-152.1017363
Excluding Family Labour,1,rice-maize-coconut-areca palm,-8713.716415
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5887.746601
Excluding Family Labour,1,rice-maize-coconut-areca palm,5679.55195
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1528.823295
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4384.222007
Excluding Family Labour,1,rice-maize-coconut-areca palm,-405.0777286
Excluding Family Labour,1,rice-maize-coconut-areca palm,344.4589734
Excluding Family Labour,1,rice-maize-coconut-areca palm,1101.837094
Excluding Family Labour,1,rice-maize-coconut-areca palm,8071.18539
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1830.546109
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1836.035212
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6753.90774
Excluding Family Labour,1,rice-maize-coconut-areca palm,949.8333504
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6874.546418
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1162.39499
Excluding Family Labour,1,rice-maize-coconut-areca palm,-7369.817785
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3374.551456
Excluding Family Labour,1,rice-maize-coconut-areca palm,1017.246957
Excluding Family Labour,1,rice-maize-coconut-areca palm,1783.410083
Excluding Family Labour,1,rice-maize-coconut-areca palm,-550.658153
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3612.457774
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3595.355983
Excluding Family Labour,1,rice-maize-coconut-areca palm,1219.482028
Excluding Family Labour,1,rice-maize-coconut-areca palm,4201.209519
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1687.121975
Excluding Family Labour,1,rice-maize-coconut-areca palm,5106.078018
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4229.042334
Excluding Family Labour,1,rice-maize-coconut-areca palm,-139.0591678
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2758.373344
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1094.718616
Excluding Family Labour,1,rice-maize-coconut-areca palm,5171.411941
Excluding Family Labour,1,rice-maize-coconut-areca palm,3205.486924
Excluding Family Labour,1,rice-maize-coconut-areca palm,1482.22987
Excluding Family Labour,1,rice-maize-coconut-areca palm,1304.797247
Excluding Family Labour,1,rice-maize-coconut-areca palm,-921.7745132
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3845.771999
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1799.412359
Excluding Family Labour,1,rice-maize-coconut-areca palm,-850.711032
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1172.699731
Excluding Family Labour,1,rice-maize-coconut-areca palm,10559.91411
Excluding Family Labour,1,rice-maize-coconut-areca palm,5184.869703
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3127.968705
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9402.903793
Excluding Family Labour,1,rice-maize-coconut-areca palm,1168.61337
Excluding Family Labour,1,rice-maize-coconut-areca palm,1899.026467
Excluding Family Labour,1,rice-maize-coconut-areca palm,1377.738034
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2291.326372
Excluding Family Labour,1,rice-maize-coconut-areca palm,10367.49398
Excluding Family Labour,1,rice-maize-coconut-areca palm,2666.042214
Excluding Family Labour,1,rice-maize-coconut-areca palm,7670.760559
Excluding Family Labour,1,rice-maize-coconut-areca palm,1703.107206
Excluding Family Labour,1,rice-maize-coconut-areca palm,5055.244403
Excluding Family Labour,1,rice-maize-coconut-areca palm,-7727.067677
Excluding Family Labour,1,rice-maize-coconut-areca palm,2280.137014
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1410.370642
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5766.349779
Excluding Family Labour,1,rice-maize-coconut-areca palm,-253.2970121
Excluding Family Labour,1,rice-maize-coconut-areca palm,-8204.333349
Excluding Family Labour,1,rice-maize-coconut-areca palm,2651.074826
Excluding Family Labour,1,rice-maize-coconut-areca palm,228.3780868
Excluding Family Labour,1,rice-maize-coconut-areca palm,1403.725727
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3614.002696
Excluding Family Labour,1,rice-maize-coconut-areca palm,1108.797977
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2069.582657
Excluding Family Labour,1,rice-maize-coconut-areca palm,6305.245696
Excluding Family Labour,1,rice-maize-coconut-areca palm,2416.763953
Excluding Family Labour,1,rice-maize-coconut-areca palm,-765.9294651
Excluding Family Labour,1,rice-maize-coconut-areca palm,-6844.368829
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4776.745036
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3942.063131
Excluding Family Labour,1,rice-maize-coconut-areca palm,3705.788692
Excluding Family Labour,1,rice-maize-coconut-areca palm,4728.531367
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1642.612694
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3012.23547
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1036.296293
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4220.274986
Excluding Family Labour,1,rice-maize-coconut-areca palm,4214.01049
Excluding Family Labour,1,rice-maize-coconut-areca palm,2142.148165
Excluding Family Labour,1,rice-maize-coconut-areca palm,6812.082236
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2650.334816
Excluding Family Labour,1,rice-maize-coconut-areca palm,1818.865089
Excluding Family Labour,1,rice-maize-coconut-areca palm,2729.825008
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2351.286226
Excluding Family Labour,1,rice-maize-coconut-areca palm,3639.529838
Excluding Family Labour,1,rice-maize-coconut-areca palm,6695.680647
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1514.476513
Excluding Family Labour,1,rice-maize-coconut-areca palm,-556.3709936
Excluding Family Labour,1,rice-maize-coconut-areca palm,418.3457536
Excluding Family Labour,1,rice-maize-coconut-areca palm,-410.1109627
Excluding Family Labour,1,rice-maize-coconut-areca palm,2381.505031
Excluding Family Labour,1,rice-maize-coconut-areca palm,1686.531767
Excluding Family Labour,1,rice-maize-coconut-areca palm,3849.646412
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2418.527648
Excluding Family Labour,1,rice-maize-coconut-areca palm,5715.108469
Excluding Family Labour,1,rice-maize-coconut-areca palm,9693.466218
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3287.992571
Excluding Family Labour,1,rice-maize-coconut-areca palm,2641.30029
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3596.020727
Excluding Family Labour,1,rice-maize-coconut-areca palm,-716.0912495
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1673.924351
Excluding Family Labour,1,rice-maize-coconut-areca palm,-883.4601663
Excluding Family Labour,1,rice-maize-coconut-areca palm,2003.364208
Excluding Family Labour,1,rice-maize-coconut-areca palm,2998.101635
Excluding Family Labour,1,rice-maize-coconut-areca palm,9931.460961
Excluding Family Labour,1,rice-maize-coconut-areca palm,-364.4413861
Excluding Family Labour,1,rice-maize-coconut-areca palm,789.037572
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1198.493313
Excluding Family Labour,1,rice-maize-coconut-areca palm,862.1247953
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9471.74468
Excluding Family Labour,1,rice-maize-coconut-areca palm,2815.786597
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5225.668727
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1323.611297
Excluding Family Labour,1,rice-maize-coconut-areca palm,-12723.5988
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9017.551843
Excluding Family Labour,1,rice-maize-coconut-areca palm,5838.99973
Excluding Family Labour,1,rice-maize-coconut-areca palm,3904.537162
Excluding Family Labour,1,rice-maize-coconut-areca palm,-5852.772602
Excluding Family Labour,1,rice-maize-coconut-areca palm,3109.425329
Excluding Family Labour,1,rice-maize-coconut-areca palm,5449.711163
Excluding Family Labour,1,rice-maize-coconut-areca palm,-1238.984904
Excluding Family Labour,1,rice-maize-coconut-areca palm,-4706.57008
Excluding Family Labour,1,rice-maize-coconut-areca palm,1418.092531
Excluding Family Labour,1,rice-maize-coconut-areca palm,3450.427833
Excluding Family Labour,1,rice-maize-coconut-areca palm,4834.943288
Excluding Family Labour,1,rice-maize-coconut-areca palm,6642.224142
Excluding Family Labour,1,rice-maize-coconut-areca palm,-9407.812838
Excluding Family Labour,1,rice-maize-coconut-areca palm,962.5714968
Excluding Family Labour,1,rice-maize-coconut-areca palm,768.8083189
Excluding Family Labour,1,rice-maize-coconut-areca palm,-10357.21951
Excluding Family Labour,1,rice-maize-coconut-areca palm,1119.793831
Excluding Family Labour,1,rice-maize-coconut-areca palm,4717.357403
Excluding Family Labour,1,rice-maize-coconut-areca palm,-7404.151628
Excluding Family Labour,1,rice-maize-coconut-areca palm,-722.1641807
Excluding Family Labour,1,rice-maize-coconut-areca palm,2507.633933
Excluding Family Labour,1,rice-maize-coconut-areca palm,982.2447825
Excluding Family Labour,1,rice-maize-coconut-areca palm,3044.097674
Excluding Family Labour,1,rice-maize-coconut-areca palm,-2442.726493
Excluding Family Labour,1,rice-maize-coconut-areca palm,-3686.496336
Excluding Family Labour,1,rice-maize-coconut-areca palm,1121.167023
Excluding Family Labour,1,rice-maize-coconut-areca palm,-723.4044266
Excluding Family Labour,1,rice-maize-coconut-areca palm,284.4944973
Excluding Family Labour,1,rice-maize-coconut-areca palm,-185.0388706
Excluding Family Labour,1,rice-maize-coconut-areca palm,1853.421012
Excluding Family Labour,1,rice-maize-coconut-areca palm,198.697799
Excluding Family Labour,1,rice-maize-coconut-areca palm,2234.264041
