Label,Desc,Decision Option,Tradeoff
Including Family Labour,2,rubber-areca palm-durian,14130.57716
Including Family Labour,2,rubber-areca palm-durian,11411.03871
Including Family Labour,2,rubber-areca palm-durian,11723.26724
Including Family Labour,2,rubber-areca palm-durian,7706.327
Including Family Labour,2,rubber-areca palm-durian,4672.171811
Including Family Labour,2,rubber-areca palm-durian,9460.880004
Including Family Labour,2,rubber-areca palm-durian,5444.800874
Including Family Labour,2,rubber-areca palm-durian,32434.26666
Including Family Labour,2,rubber-areca palm-durian,10744.27655
Including Family Labour,2,rubber-areca palm-durian,12837.10247
Including Family Labour,2,rubber-areca palm-durian,21579.94934
Including Family Labour,2,rubber-areca palm-durian,13420.37445
Including Family Labour,2,rubber-areca palm-durian,10984.01192
Including Family Labour,2,rubber-areca palm-durian,3903.389315
Including Family Labour,2,rubber-areca palm-durian,11249.29266
Including Family Labour,2,rubber-areca palm-durian,23017.28581
Including Family Labour,2,rubber-areca palm-durian,12676.08568
Including Family Labour,2,rubber-areca palm-durian,10026.85765
Including Family Labour,2,rubber-areca palm-durian,8866.149252
Including Family Labour,2,rubber-areca palm-durian,18800.47003
Including Family Labour,2,rubber-areca palm-durian,23065.80938
Including Family Labour,2,rubber-areca palm-durian,27443.16699
Including Family Labour,2,rubber-areca palm-durian,441.1005242
Including Family Labour,2,rubber-areca palm-durian,31723.74557
Including Family Labour,2,rubber-areca palm-durian,8013.889593
Including Family Labour,2,rubber-areca palm-durian,11172.6941
Including Family Labour,2,rubber-areca palm-durian,19002.30569
Including Family Labour,2,rubber-areca palm-durian,14253.61977
Including Family Labour,2,rubber-areca palm-durian,4585.921759
Including Family Labour,2,rubber-areca palm-durian,12599.03074
Including Family Labour,2,rubber-areca palm-durian,32601.06649
Including Family Labour,2,rubber-areca palm-durian,12611.53325
Including Family Labour,2,rubber-areca palm-durian,5938.732455
Including Family Labour,2,rubber-areca palm-durian,3388.906172
Including Family Labour,2,rubber-areca palm-durian,27982.10571
Including Family Labour,2,rubber-areca palm-durian,9320.803563
Including Family Labour,2,rubber-areca palm-durian,2655.055977
Including Family Labour,2,rubber-areca palm-durian,17983.51746
Including Family Labour,2,rubber-areca palm-durian,9683.216799
Including Family Labour,2,rubber-areca palm-durian,10419.40089
Including Family Labour,2,rubber-areca palm-durian,7149.78183
Including Family Labour,2,rubber-areca palm-durian,14070.21126
Including Family Labour,2,rubber-areca palm-durian,29475.90948
Including Family Labour,2,rubber-areca palm-durian,8821.184911
Including Family Labour,2,rubber-areca palm-durian,9371.823553
Including Family Labour,2,rubber-areca palm-durian,5068.258645
Including Family Labour,2,rubber-areca palm-durian,32117.28228
Including Family Labour,2,rubber-areca palm-durian,18102.99805
Including Family Labour,2,rubber-areca palm-durian,10895.62318
Including Family Labour,2,rubber-areca palm-durian,21331.10439
Including Family Labour,2,rubber-areca palm-durian,10202.65091
Including Family Labour,2,rubber-areca palm-durian,6301.946225
Including Family Labour,2,rubber-areca palm-durian,5916.904721
Including Family Labour,2,rubber-areca palm-durian,6945.805336
Including Family Labour,2,rubber-areca palm-durian,8761.368675
Including Family Labour,2,rubber-areca palm-durian,9501.619556
Including Family Labour,2,rubber-areca palm-durian,11251.68731
Including Family Labour,2,rubber-areca palm-durian,6340.403776
Including Family Labour,2,rubber-areca palm-durian,10559.91235
Including Family Labour,2,rubber-areca palm-durian,9956.584644
Including Family Labour,2,rubber-areca palm-durian,1071.100162
Including Family Labour,2,rubber-areca palm-durian,34655.92484
Including Family Labour,2,rubber-areca palm-durian,6028.082633
Including Family Labour,2,rubber-areca palm-durian,5851.491292
Including Family Labour,2,rubber-areca palm-durian,7639.77418
Including Family Labour,2,rubber-areca palm-durian,13168.86381
Including Family Labour,2,rubber-areca palm-durian,13675.86859
Including Family Labour,2,rubber-areca palm-durian,11348.54041
Including Family Labour,2,rubber-areca palm-durian,22678.71834
Including Family Labour,2,rubber-areca palm-durian,13869.71348
Including Family Labour,2,rubber-areca palm-durian,17430.14605
Including Family Labour,2,rubber-areca palm-durian,7955.182628
Including Family Labour,2,rubber-areca palm-durian,28554.65737
Including Family Labour,2,rubber-areca palm-durian,3192.779637
Including Family Labour,2,rubber-areca palm-durian,4069.108463
Including Family Labour,2,rubber-areca palm-durian,10461.46482
Including Family Labour,2,rubber-areca palm-durian,11411.67371
Including Family Labour,2,rubber-areca palm-durian,19842.73372
Including Family Labour,2,rubber-areca palm-durian,11594.6385
Including Family Labour,2,rubber-areca palm-durian,13891.46949
Including Family Labour,2,rubber-areca palm-durian,2709.037648
Including Family Labour,2,rubber-areca palm-durian,7587.621819
Including Family Labour,2,rubber-areca palm-durian,17250.83146
Including Family Labour,2,rubber-areca palm-durian,35637.99224
Including Family Labour,2,rubber-areca palm-durian,13562.16782
Including Family Labour,2,rubber-areca palm-durian,15285.62674
Including Family Labour,2,rubber-areca palm-durian,13324.85899
Including Family Labour,2,rubber-areca palm-durian,27176.93629
Including Family Labour,2,rubber-areca palm-durian,540.1417079
Including Family Labour,2,rubber-areca palm-durian,6699.600545
Including Family Labour,2,rubber-areca palm-durian,17475.40764
Including Family Labour,2,rubber-areca palm-durian,15261.43397
Including Family Labour,2,rubber-areca palm-durian,9877.3237
Including Family Labour,2,rubber-areca palm-durian,12182.01227
Including Family Labour,2,rubber-areca palm-durian,23383.4502
Including Family Labour,2,rubber-areca palm-durian,1434.363153
Including Family Labour,2,rubber-areca palm-durian,7177.759985
Including Family Labour,2,rubber-areca palm-durian,8450.38904
Including Family Labour,2,rubber-areca palm-durian,18667.16666
Including Family Labour,2,rubber-areca palm-durian,9190.251895
Including Family Labour,2,rubber-areca palm-durian,10244.3097
Including Family Labour,2,rubber-areca palm-durian,6732.960426
Including Family Labour,2,rubber-areca palm-durian,21261.90918
Including Family Labour,2,rubber-areca palm-durian,5161.119351
Including Family Labour,2,rubber-areca palm-durian,8090.276914
Including Family Labour,2,rubber-areca palm-durian,5024.441436
Including Family Labour,2,rubber-areca palm-durian,9377.149673
Including Family Labour,2,rubber-areca palm-durian,6978.7805
Including Family Labour,2,rubber-areca palm-durian,13444.78667
Including Family Labour,2,rubber-areca palm-durian,3939.75466
Including Family Labour,2,rubber-areca palm-durian,7406.714479
Including Family Labour,2,rubber-areca palm-durian,19555.20054
Including Family Labour,2,rubber-areca palm-durian,12025.94967
Including Family Labour,2,rubber-areca palm-durian,17437.02301
Including Family Labour,2,rubber-areca palm-durian,14523.27218
Including Family Labour,2,rubber-areca palm-durian,4988.890026
Including Family Labour,2,rubber-areca palm-durian,13480.10391
Including Family Labour,2,rubber-areca palm-durian,11131.15687
Including Family Labour,2,rubber-areca palm-durian,5281.881734
Including Family Labour,2,rubber-areca palm-durian,15623.10902
Including Family Labour,2,rubber-areca palm-durian,8222.366314
Including Family Labour,2,rubber-areca palm-durian,21834.54761
Including Family Labour,2,rubber-areca palm-durian,10426.74991
Including Family Labour,2,rubber-areca palm-durian,8629.98606
Including Family Labour,2,rubber-areca palm-durian,5751.857977
Including Family Labour,2,rubber-areca palm-durian,21206.32578
Including Family Labour,2,rubber-areca palm-durian,16885.36497
Including Family Labour,2,rubber-areca palm-durian,17943.00191
Including Family Labour,2,rubber-areca palm-durian,9290.427944
Including Family Labour,2,rubber-areca palm-durian,15481.77629
Including Family Labour,2,rubber-areca palm-durian,14616.38137
Including Family Labour,2,rubber-areca palm-durian,22527.60882
Including Family Labour,2,rubber-areca palm-durian,28030.2994
Including Family Labour,2,rubber-areca palm-durian,15010.71782
Including Family Labour,2,rubber-areca palm-durian,15059.72514
Including Family Labour,2,rubber-areca palm-durian,28720.7722
Including Family Labour,2,rubber-areca palm-durian,9155.336784
Including Family Labour,2,rubber-areca palm-durian,8657.82108
Including Family Labour,2,rubber-areca palm-durian,14268.40328
Including Family Labour,2,rubber-areca palm-durian,5758.20504
Including Family Labour,2,rubber-areca palm-durian,5354.908179
Including Family Labour,2,rubber-areca palm-durian,9475.314586
Including Family Labour,2,rubber-areca palm-durian,15542.8466
Including Family Labour,2,rubber-areca palm-durian,5491.929014
Including Family Labour,2,rubber-areca palm-durian,6906.270359
Including Family Labour,2,rubber-areca palm-durian,5316.931177
Including Family Labour,2,rubber-areca palm-durian,10743.88415
Including Family Labour,2,rubber-areca palm-durian,31482.87969
Including Family Labour,2,rubber-areca palm-durian,7991.654954
Including Family Labour,2,rubber-areca palm-durian,10890.19628
Including Family Labour,2,rubber-areca palm-durian,21876.84278
Including Family Labour,2,rubber-areca palm-durian,-705.1342248
Including Family Labour,2,rubber-areca palm-durian,7792.481697
Including Family Labour,2,rubber-areca palm-durian,11510.36254
Including Family Labour,2,rubber-areca palm-durian,13392.56526
Including Family Labour,2,rubber-areca palm-durian,9.652114297
Including Family Labour,2,rubber-areca palm-durian,36842.27008
Including Family Labour,2,rubber-areca palm-durian,3439.256691
Including Family Labour,2,rubber-areca palm-durian,15297.8652
Including Family Labour,2,rubber-areca palm-durian,2695.679811
Including Family Labour,2,rubber-areca palm-durian,22610.57066
Including Family Labour,2,rubber-areca palm-durian,10351.76862
Including Family Labour,2,rubber-areca palm-durian,20222.30564
Including Family Labour,2,rubber-areca palm-durian,12707.66216
Including Family Labour,2,rubber-areca palm-durian,26689.2455
Including Family Labour,2,rubber-areca palm-durian,10645.63306
Including Family Labour,2,rubber-areca palm-durian,-1882.278087
Including Family Labour,2,rubber-areca palm-durian,20899.98
Including Family Labour,2,rubber-areca palm-durian,10273.04953
Including Family Labour,2,rubber-areca palm-durian,5275.503396
Including Family Labour,2,rubber-areca palm-durian,15730.04586
Including Family Labour,2,rubber-areca palm-durian,14141.24719
Including Family Labour,2,rubber-areca palm-durian,8178.783141
Including Family Labour,2,rubber-areca palm-durian,4432.153102
Including Family Labour,2,rubber-areca palm-durian,11695.84519
Including Family Labour,2,rubber-areca palm-durian,25623.60672
Including Family Labour,2,rubber-areca palm-durian,11967.04056
Including Family Labour,2,rubber-areca palm-durian,3056.631123
Including Family Labour,2,rubber-areca palm-durian,15203.58454
Including Family Labour,2,rubber-areca palm-durian,10379.88876
Including Family Labour,2,rubber-areca palm-durian,7159.988289
Including Family Labour,2,rubber-areca palm-durian,45354.59
Including Family Labour,2,rubber-areca palm-durian,10768.43931
Including Family Labour,2,rubber-areca palm-durian,10507.58112
Including Family Labour,2,rubber-areca palm-durian,6776.294053
Including Family Labour,2,rubber-areca palm-durian,14826.08684
Including Family Labour,2,rubber-areca palm-durian,19112.61556
Including Family Labour,2,rubber-areca palm-durian,10789.82635
Including Family Labour,2,rubber-areca palm-durian,19558.21579
Including Family Labour,2,rubber-areca palm-durian,5516.745952
Including Family Labour,2,rubber-areca palm-durian,9269.08715
Including Family Labour,2,rubber-areca palm-durian,13532.41912
Including Family Labour,2,rubber-areca palm-durian,10162.61353
Including Family Labour,2,rubber-areca palm-durian,7552.736847
Including Family Labour,2,rubber-areca palm-durian,4732.839323
Including Family Labour,2,rubber-areca palm-durian,6473.455599
Including Family Labour,2,rubber-areca palm-durian,15163.01744
Including Family Labour,2,rubber-areca palm-durian,10569.96015
Including Family Labour,2,rubber-areca palm-durian,5695.003067
Including Family Labour,2,rubber-areca palm-durian,10175.7998
Including Family Labour,2,rubber-areca palm-durian,8632.96938
Including Family Labour,2,rubber-areca palm-durian,7603.547047
Including Family Labour,2,rubber-areca palm-durian,24241.99948
Including Family Labour,2,rubber-areca palm-durian,10376.76363
Including Family Labour,2,rubber-areca palm-durian,8236.974741
Including Family Labour,2,rubber-areca palm-durian,24204.43376
Including Family Labour,2,rubber-areca palm-durian,12418.20259
Including Family Labour,2,rubber-areca palm-durian,-1581.57294
Including Family Labour,2,rubber-areca palm-durian,2849.012012
